Generated using GEOMAGIA50.v3.3 on Jan/11/2022
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],VADM[E22_AmE2],SigmaVADM[E22_AmE2],SiteLat[deg.],SiteLon[deg.],ArcheoVolcanic,MatID,PIMethID,AltMonID,CoolRID,AnisoID,DatMethID,SpecTypeID,RefID,UploadYear,Uploader,Editor,LastEditDate,UID,
         850,          50,          50,        8.52,        0.29,     36.8000,    252.4000,Archeo,2,1,-1,          -1,          -1,101;103,2,          11,2007,Fabio Donadini,Maxwell Brown,7/24/2017,212,
         852,          52,          52,       11.87,        1.13,     35.6000,     10.0600,Archeo,9,1,1,           1,           3,101;102;105,2,         497,2011,Fabio Donadini,-999,-999,8782,
         860,          60,          60,       13.53,        0.50,     36.8000,     45.2000,Archeo,5,2,6,          -1,           1,101,-1,         798,2019,Gwenael Herve,-999,-999,11320,
         860,          50,          50,       12.82,        1.72,     47.4700,    359.4500,Archeo,1,1,1,           1,           3,102;104,3,         514,2012,Fabio Donadini,-999,-999,9069,
         860,          50,          50,       10.35,        1.28,     54.0000,    107.5000,Archeo,5,2,6,          -1,           5,101,2,          74,2007,Fabio Donadini,-999,-999,2289,
         861,          11,          11,        9.46,        1.04,     37.5800,    250.1700,Archeo,8,1,-1,          -1,          -1,111,0,         897,2020,Maxwell Brown,-999,-999,12820,
         864,           0,           0,        9.39,        1.15,     35.4800,    138.7000,Volcanic,4,2,1,           0,           0,105;109,1,          34,2007,Fabio Donadini,-999,-999,821,
         875,          95,          95,        9.20,        1.11,     12.7900,    358.9100,Archeo,9,4,1,           1,           2,102,2,         758,2019,Maxwell Brown,-999,-999,10799,
         875,          75,          75,       10.66,        0.45,     48.5910,     15.6540,Archeo,11,2,1,          -1,          -1,101,0,         920,2020,Maxwell Brown,Maxwell Brown,12/1/2020,12922,
         875,          75,          75,        9.89,        0.66,     48.5910,     15.6540,Archeo,10,2,1,          -1,          -1,101,0,         920,2020,Maxwell Brown,Maxwell Brown,12/1/2020,12923,
         875,          75,          75,        8.73,        0.12,     48.5900,     15.6500,Archeo,11,13,7,          -1,           2,101,-1,         920,2020,Maxwell Brown,-999,-999,13956,
         875,          75,          75,        9.75,        0.09,     48.5900,     15.6500,Archeo,10,13,7,          -1,           2,101,-1,         920,2020,Maxwell Brown,-999,-999,13957,
         875,          25,          25,       12.13,        0.37,     47.9000,      1.9000,Archeo,5,9,8,           1,           4,101,3,         781,2019,Gwenael Herve,-999,-999,11156,
         875,          25,          25,       11.13,        0.99,     38.0000,     -1.1000,Archeo,5,1,-1,           1,           3,101,3,         782,2019,Gwenael Herve,-999,-999,11158,
         875,         100,         100,        9.34,        1.06,     35.7800,     10.8300,Archeo,0;3;4,2,1,           1,           1,101,1,         773,2019,Maxwell Brown,-999,-999,10919,
         875,          25,          25,        9.70,        0.37,     34.6000,    135.4500,Archeo,8,2,0,           0,           0,101,1,          24,2007,Fabio Donadini,-999,-999,502,
         880,          20,          20,       12.81,        1.49,     36.8000,     45.2000,Archeo,5,2,6,          -1,           1,101,-1,         798,2019,Gwenael Herve,-999,-999,11329,
         885,         110,         110,        6.41,        0.93,     43.9000,    281.6000,Archeo,5,2,1,           2,           2,102,1,          35,2007,Fabio Donadini,-999,-999,832,
         890,          45,          45,        6.04,        0.14,     46.9400,      9.5700,Archeo,21,13,7,          -1,           2,101;105,-1,         920,2020,Maxwell Brown,-999,-999,13967,
         890,         108,          76,       13.11,        0.87,    -41.0840,    287.5350,Volcanic,25,1,1,           1,           7,102,2,         770,2019,Maxwell Brown,-999,-999,10900,
         895,          25,          25,       10.24,        0.07,     43.7000,     28.6000,Archeo,9,1,1,          -1,          -1,101,2,         239,2013,Fabio Donadini,-999,-999,9509,
         897,          27,          27,       11.70,        0.24,     48.9000,      2.3000,Archeo,5,9,8,           1,           4,101,3,         513,2012,Fabio Donadini,-999,-999,9052,
         898,         117,         117,       11.50,        2.81,     51.8900,     10.2500,Archeo,53,1,1,          -1,          -1,101,0,         920,2009,Fabio Donadini,Maxwell Brown,12/1/2020,5398,
         899,          56,          56,        9.32,        0.24,     15.3100,    354.4900,Archeo,5,4,1,           1,           3,101;102;109,3,         508,2011,Fabio Donadini,-999,-999,8848,
         900,         124,         124,       11.77,        1.62,     64.0155,    338.3239,Volcanic,4,1,2,          -1,          -1,102;108,1,         535,2013,Fabio Donadini,-999,-999,9218,
         900,         100,         100,        9.19,        1.84,     39.7000,     66.8000,Archeo,1,1,-1,          -1,          -1,101,2,          62,2007,Fabio Donadini,-999,-999,1553,
         900,         100,         100,        9.41,        0.16,     16.4000,    267.3000,Archeo,2,1,-1,          -1,          -1,101;103,1,          13,2009,Fabio Donadini,Maxwell Brown,7/24/2017,281,
         900,         100,         100,       11.92,     -999.00,     40.0000,     64.5000,Archeo,1,1,-1,          -1,          -1,101,2,          68,2007,Fabio Donadini,-999,-999,1846,
         900,         100,         100,       11.60,     -999.00,     42.0000,     45.0000,Archeo,1,1,-1,          -1,          -1,101,2,          68,2007,Fabio Donadini,-999,-999,1847,
         900,         100,         100,        7.58,        1.39,     45.3150,    286.0340,Archeo,5,2,0,           0,           0,101,1,           3,2007,Fabio Donadini,-999,-999,74,
         900,         100,         100,       13.62,     -999.00,     60.1000,     23.7000,Archeo,5,2,1,           1,           1,101,1,          19,2007,Fabio Donadini,-999,7/24/2017,354,
         900,         100,         100,        9.70,        0.12,     48.5910,     15.6540,Archeo,10,2,1,          -1,          -1,101,0,         920,2020,Maxwell Brown,Maxwell Brown,12/1/2020,12918,
         900,          50,          50,       10.70,        0.14,     48.5910,     15.6540,Archeo,10,2,1,          -1,          -1,101,0,         920,2020,Maxwell Brown,Maxwell Brown,12/1/2020,12927,
         900,          -1,          -1,        8.85,        0.02,     12.0800,     78.1300,Archeo,1,1,-1,           2,          -1,101,1,          20,2007,Fabio Donadini,-999,-999,384,
         900,         100,         100,       12.28,        0.18,     48.5900,     15.6500,Archeo,10,13,7,          -1,           2,101,-1,         920,2020,Maxwell Brown,-999,-999,13955,
         900,          50,          50,        9.47,        0.24,     48.5900,     15.6500,Archeo,10,13,7,          -1,           2,101,-1,         920,2020,Maxwell Brown,-999,-999,13959,
         900,         100,         100,        9.91,        1.16,     41.0000,     48.0000,Archeo,2,1,1,          -1,          -1,101,2,          72,2007,Fabio Donadini,-999,-999,2193,
         900,         100,         100,       12.79,        0.32,     46.0000,     30.0000,Archeo,2,1,0,           0,           0,101,1,          23,2007,Fabio Donadini,Maxwell Brown,7/24/2017,414,
         900,         100,         100,       10.26,        1.02,     48.8000,     17.0000,Archeo,10,1,-1,          -1,          -1,101,2,          90,2007,Fabio Donadini,-999,-999,2474,
         900,         100,         100,        9.31,        1.87,     47.5000,    115.0000,Archeo,0,1,-1,          -1,          -1,0,0,         132,2007,Fabio Donadini,-999,-999,3250,
         900,         300,         300,       12.53,     -999.00,    -13.0000,    286.0000,Archeo,5,6,-1,          -1,          -1,101;104,1,          40,2007,Fabio Donadini,Maxwell Brown,7/24/2017,949,
         900,         300,         300,       12.53,     -999.00,    -13.0000,    286.0000,Archeo,5,6,-1,          -1,          -1,101;104,1,          40,2007,Fabio Donadini,Maxwell Brown,7/24/2017,950,
         900,         100,         100,       12.32,        1.23,     53.0000,    107.0000,Archeo,8,2,6,          -1,           5,101,2,          73,2007,Fabio Donadini,-999,-999,2230,
         900,         100,         100,       11.54,        0.03,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11702,
         900,         300,         300,       14.22,     -999.00,    -13.0000,    286.0000,Archeo,5,6,-1,          -1,          -1,101;104,1,          40,2007,Fabio Donadini,Maxwell Brown,7/24/2017,951,
         900,         100,         100,       11.74,        0.09,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11703,
         900,         100,         100,       10.76,        0.09,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11704,
         900,         100,         100,        9.75,        0.12,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11705,
         900,         100,         100,       12.59,        0.10,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11706,
         900,         100,         100,       10.69,        0.12,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11707,
         900,         100,         100,       13.50,        0.17,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11708,
         900,         100,         100,       13.15,        0.03,     39.6600,     -1.4000,Archeo,5,2,6,          -1,           1,101,3,         820,2019,Gwenael Herve,-999,-999,11709,
         902,          79,          79,        4.05,        0.43,    -34.4000,    301.3300,Archeo,5,2,1,           1,           3,102,3,         495,2011,Fabio Donadini,-999,-999,8765,
         905,         100,         100,       12.48,        0.53,    -22.6600,    308.9200,Archeo,0,2,1,          -1,          -1,0,0,         367,2009,Fabio Donadini,-999,-999,6630,
         910,          10,          10,       12.96,        0.41,     43.2000,     26.8000,Archeo,9,1,1,          -1,           3,105,2,         239,2013,Fabio Donadini,-999,-999,9503,
         910,          30,          30,       12.06,        0.68,     43.2000,     27.9000,Archeo,10,1,6,          -1,          -1,105,2,         239,2013,Fabio Donadini,-999,-999,9506,
         910,          10,          10,       12.05,        0.52,     43.2000,     26.8200,Archeo,9,1,6,          -1,           3,101,2,         502,2013,Fabio Donadini,-999,-999,9507,
         912,          62,          62,        9.86,     -999.00,     33.4000,    248.1000,Archeo,2,1,-1,          -1,          -1,101;103,2,          11,2007,Fabio Donadini,Maxwell Brown,7/24/2017,213,
         920,          60,          60,        8.46,        0.61,     19.3900,    204.4800,Volcanic,4,1,1,          -1,          -1,102,1,         165,2007,Fabio Donadini,-999,-999,3609,
         920,          60,          60,        6.86,        1.20,     19.3900,    204.4800,Volcanic,4,7,1,          -1,          -1,102,3,         165,2007,Fabio Donadini,-999,-999,3610,
         920,          30,          30,        9.33,        0.70,     36.3397,    127.3419,Archeo,9;10,4,1,          -1,           2,101;102;116,1;2,         817,2019,Maxwell Brown,-999,-999,11650,
         920,          20,          20,       11.63,        1.58,     33.8000,    129.7500,Archeo,5,2,-1,          -1,          -1,105,0,         127,2007,Fabio Donadini,-999,-999,3211,
         925,          25,          25,       14.01,        1.54,     43.2000,     26.8200,Archeo,1,1,1,          -1,          -1,101,2,         239,2013,Fabio Donadini,-999,-999,9504,
         925,          25,          25,       12.34,        1.52,     44.1000,     26.8000,Archeo,10,1,6,          -1,          -1,101,2,         502,2013,Fabio Donadini,-999,-999,9505,
         925,          25,          25,       13.01,        1.26,     43.2000,     26.8200,Archeo,1,1,6,          -1,          -1,101,2,         239,2013,Fabio Donadini,-999,-999,9508,
         925,          25,          25,       10.16,        0.68,     34.6000,    135.4500,Archeo,8,2,0,           0,           0,101,1,          24,2007,Fabio Donadini,-999,-999,503,
         926,         149,          92,        8.96,        0.07,     19.4234,   -155.9003,Volcanic,52,4,1,          -1,          -1,102,3,         888,2019,Maxwell Brown,-999,-999,12498,
         929,          73,          73,       10.96,        1.60,    -35.9000,    144.5000,Archeo,10,2,-1,          -1,          -1,103,1,          60,2007,Fabio Donadini,-999,-999,1467,
         930,          50,          50,       10.30,        1.28,     54.0000,    107.5000,Archeo,5,2,6,          -1,           5,101,2,          74,2007,Fabio Donadini,-999,-999,2290,
